#NSGA2
popsize 50
maxGen 500
numVar 30
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 500
currentGen	1
evaluateCount	50
totalTime	0.312263
firstFrontCount	11
frontCount	8
avgEvalTime	0.000201932
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.120385	0	0	0	0	0	0.00240456	0	1.381e-06	0	0.00844944	0	0	0	0	0	0	0	0	0	0	0.00103217	0	0	0	0	0	0	0.00234023	0	0.120385	0.656685	
0.585375	0.00963375	0.000147545	0	0	0	0.00343689	0.0106079	0.00502512	0	0.00589884	0	0.022034	0	0	0.00183889	0	0	0.000862367	0	0	0	0	0	0	0	0	0	0	0	0.585375	0.246333	
0.0178296	0	0.00402596	0	0	0	0	0.00420107	1.14752e-05	0	0	0	0	0	0	0	0	0	0	0	0.00365877	0	0	0	0	0	0	0.00315414	0.00248075	0.0330601	0.0178296	0.881129	
0.199611	0	0	0	0	0	0.00447226	0	1.14752e-05	0	0	0	0	0	0.0196397	0.000967512	0	0	0	0	0	0	0	0	0	0.0263015	0	0	0	0	0.199611	0.565622	
0.804483	0	0	0	0	0	0	0	0	0	0	0.0215329	0	0	0	0	0	0	0	0	5.93314e-05	0	0.00332949	0	0.000973213	0	0.020084	0	0	0	0.804483	0.110963	
0.959252	0.000741922	0	0	0	0	0	0.00118842	1.1792e-05	0	0	0	0	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0	0	0.00212541	0	0.959252	0.0212695	
0.319959	0	0	0	0	0	2.83435e-07	0	0	0	0	0	0	0	0	0.00721801	0.00400552	0	0	0	0	0	0	0	0	0.0263015	0	0	0	0	0.319959	0.442712	
0.463718	0	0	0	0	0	0	0	1.1792e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00334464	0	0.00212541	0	0.463718	0.320154	
0.848803	0	0	0	0	0	0.00563174	0	8.29237e-07	0	0	0	0	0	0	0.00721801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848803	0.0808476	
0.286143	0	0	0	0	0	0	0	8.29237e-07	0	0	0	0	0	0	0.00600469	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.286143	0.467489	
0.429145	0	0	0	0	0	0	0	0	0	0.00557369	0	0.00276019	0	0.000277157	0.0105148	0	0	0	0	0	0	0.0336542	0	0	0	0	0.00129673	0	0.012138	0.429145	0.358762	
0.268705	0	0	0	0	0	0	0	8.29237e-07	0.0018621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204921	0	0.268705	0.482532	
0.0677414	0	0	0	0	0	0	0	6.92744e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000191054	1.61356e-05	0	0	0	0	0	0	0	0.0677414	0.739786	
0.389208	0	0	0	0	0	0.00563174	0	8.29237e-07	0	0	0.00023635	0	0	0	0.00721801	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.389208	0.379915	
0.692984	0	0.00861059	0	0	0	0	0.00173714	0	0	0.0112406	0	0	0.00779828	0.0360806	0.000641667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692984	0.179564	
0.498244	0	0	0	0	0	0.00447226	0	1.14752e-05	0	0	0	0	0	0.0196397	0.000967512	0	0	0	0	0	0	0	0	0	0.0263015	0	0	0	0	0.498244	0.304478	
0.376884	0	0	0	0	8.35183e-05	0.00208232	0.00106642	0	0	0	0	0	0	0	0	0	0	0.00076638	0	0	0	0.000176366	0	0	0.0289083	0	0	0	0	0.376884	0.393215	
0.72319	0	0	0	0	0	0.00273271	0	0	0	0	0.000157721	0	0	0.000748349	0.01643	0	0	0	6.82293e-05	0.025671	0	0	0	0	0	0	0	0	0	0.72319	0.157787	
0.831401	0	0.00861059	0	0	0	0	0.00173714	0	0	0.0112406	0	0	0.00779828	0.0360806	0.000641667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.831401	0.0993984	
0.444997	0.0361278	0	0	0	0	0	0	0.00155247	0	0	0.000256803	0	0	0	0.0017925	0	0	0	0.00281095	0	0	0	0	0	0.0171517	0	0	0	0	0.444997	0.345294	
0.0883764	0	0	0	0	0	0	0	0	0	0	0	0.055746	0.037106	0	0	0	0	0	0	0	8.4471e-05	1.61356e-05	0	0	0	0	0	0	0	0.0883764	0.727308	
0.623523	0	0	0	0	0	0.000132968	0	4.28671e-07	0	0.00557369	0	0.000416226	0	0.000277157	0.0105148	0	0	0	0	0	0	0.000510601	0	0.000931349	0	0	0.00129673	0	0.012138	0.623523	0.216346	
0.349834	0	0	0	0	0	0	0.00362232	0	0	0.00557369	0	0	0	0.00954792	0.0273665	0	0	0	0	0	0.0136846	0	0	0	0	0	0	0	0	0.349834	0.421627	
0.764238	0	0	0	0	0	0.00412208	0	8.29237e-07	0	0	0	0	0	0	0.00386182	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0.00204921	0	0.764238	0.128352	
0.917444	0	0	0	0	0	0	0	2.54386e-06	0	0	0	0	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0	0	0.00212541	0	0.917444	0.0425512	
0.606282	0.000741922	0	0	0	0	0	0	1.1792e-05	0	0	0	0	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0.00334464	0	0.00212541	0	0.606282	0.222586	
0.168008	0	0	0	0	0	0	0.0024185	8.29237e-07	0	0	0	0	0	0	0.00721801	0	0	0	0	1.65723e-05	0	0	0	0	0.00422424	0	0	0	0	0.168008	0.593538	
0.934013	0.000491	0	0	0	0	0.000622137	0.00118842	1.1792e-05	0	0	0.00813631	5.31719e-05	0	0	0	0	0	0	0	0	0	0.0147074	0	0	0	0.0167346	0	0.00200389	0	0.934013	0.0406273	
0.144448	0.00963375	0.000147545	0	0	0	0.00343689	0	0.0423101	0	0.00589884	0	0.022034	0	0	0.00183889	0	0	0.000862367	0	0	0	0	0	0	0	0	0	0	0	0.144448	0.641629	
0.54837	0.000491	0	0	0	0	0.000622137	0.00118842	0	0	0	0.00813631	5.31719e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167346	0	0.00200389	0	0.54837	0.2652	
0.0944275	0	0.00159747	0	0	0	0	0	0	0	0	2.21391e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248075	0	0.0944275	0.693787	
0.996914	0.000741922	0	0	0	0	0.000622137	0.00118842	1.1792e-05	0	0	0.00813631	5.31719e-05	0	0	0	0	0	0	0	0.000247574	0	0.0147074	0	0	0	0.0167346	0	0.00212541	0	0.996914	0.00849454	
0.218662	0.00032315	0	0	0	0	8.03992e-06	0	0	0	0	0.000256803	0	0	0	0.0017925	0	0	0	0.000188086	0.00317031	0	1.64125e-05	0	0	0.00902033	0	0	0	0	0.218662	0.535901	
0.764238	0	0	0	0	0	0.00412208	0	8.29237e-07	0	0	0	0	0	0	0.00386182	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0.00204921	0	0.764238	0.128352	
0.664962	0	0	0	0	0	8.1235e-05	0	0	0	0	0	0.00335101	0	0	0	0	0	0	0	5.00663e-05	0	0.0147074	0	0	0	0.0114851	0	0.00212541	0	0.664962	0.190403	
0.021068	0	0	0	0	0	1.99237e-05	0.000443964	0	0	0.0047635	0.00267279	0	0	0	0	0	0.00303378	0	0	0	0.00532136	0	4.23586e-05	0	0	0.000723153	0.0044773	0	0	0.021068	0.86104	
0.241039	0	0	0	0	0	0	0	2.52328e-07	0	0	0	0	0	0	0.00600469	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.241039	0.511528	
0.719109	0	0	0	0	0	0.00273271	0	8.66849e-07	0	0	0.000157721	0	0	0.000748349	0.0273665	0	0	0	6.82293e-05	0.025671	0	0	0	0	0	0	0	0	0	0.719109	0.162174	
0.241039	0	0	0	0	0	0	0	2.52328e-07	0	0	0	0	0	0	0.00600469	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.241039	0.511528	
0.337471	0	0	0	0	0	0.000132968	0	0	0	0.00557369	0	0.00276019	0	0.000277157	0.0105148	0	0	0	0	0	0.00228927	0	0	0	0	0	0.00129673	0	0	0.337471	0.424111	
0.211721	0	0.00159747	0	0	0	0	0	0	0	0	2.21391e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248075	0	0.211721	0.540848	
0.168008	0	0	0	0	0	0	0.0024185	8.29237e-07	0	0	0	0	0	0	0.00721801	0	0	0	0	1.65723e-05	0	0	0	0	0.00422424	0	0	0	0	0.168008	0.593538	
0.515657	0	0	0	0	0	0.00058789	0	1.64202e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892929	0.0289083	0.00220526	0	0.00449984	0	0.515657	0.290905	



#Generation 190 / 500
currentGen	190
evaluateCount	9500
totalTime	16.2562
firstFrontCount	50
frontCount	1
avgEvalTime	8.87299e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4471e-05	1.61356e-05	0	0	0	0	0	0	0	0	1.00003	
1	0	0	0	0	0	0	0	0	0	0	0	0.00328334	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0	0	0	0	1	0.000548051	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4471e-05	1.61356e-05	0	0	0	0	0	0	0	0	1.00003	
1	0	0	0	0	0	0	0	0	0	0	0	0.00328334	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0	0	0	0	1	0.000548051	
0.241039	0	0	0	0	0	0	0	2.52328e-07	0	0	0	0	0	0	0.00529278	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.241039	0.511361	
0.72319	0	0	0	0	0	0.00273271	0	0	0	0	0.000157721	0	0	0.000748349	0	0	0	0	1.2701e-05	0.01152	0	0	0	0	0	0	0	0	0	0.72319	0.152303	
0.463718	0	0	0	0	0	0	0	1.1792e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00334464	0	0.00212541	0	0.463718	0.320154	
0.54837	0.000491	0	0	0	0	0.000622137	0.00118842	0	0	0	0.00813631	5.31719e-05	0	0	0	0	0	0	0	0.000152648	0	0	0	0	0	0.0144417	0	0.000255233	0	0.54837	0.264438	
0.021068	0	0	0	0	0	1.99237e-05	0.000443964	0	0	0.0047635	0.00267279	0	0	0	0	0	0.00303378	0	0	0	0.00532136	0	4.23586e-05	0	0	0.000723153	0.0044773	0	0	0.021068	0.86104	
0.337471	0	0	0	0	0	0.000132968	0	0	0	0.00557369	0	0.00276019	0	0.000188769	0.00163291	0	0	0	0	0	0.00228927	0	0	0	0	0	0.00129673	0	0	0.337471	0.422134	
0.854312	0	0	0	0	0	1.99237e-05	0.000443964	0	0	0.0047635	0.00267279	0	0	0	0	0.0355936	0.00303378	0	0	0	0.00532136	0	4.23586e-05	0	0	0.000723153	0.0044773	0	0	0.854312	0.0852758	
0.0677414	0	0	0	0	0	0	0	6.92744e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000191054	1.61356e-05	0	0	0	0	0	0	0	0.0677414	0.739786	
0.421501	0	0	0	0	0	0	0	0	0	0	0	0.00328334	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0.0168169	0	0	0	0.421501	0.355037	
0.515657	0	0	0	0	0	0.00058789	0	1.64202e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892929	0.0289083	0.00220526	0	0.00449984	0	0.515657	0.290905	
0.112714	0.0949479	0.00159747	0	0	0	0	0	0	0	0	2.21391e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248075	0	0.112714	0.689888	
0.212962	0	0	0	0	0	0	0	8.29237e-07	0	0	0	0	0	0	0.00453217	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.212962	0.540703	
0.0883764	0	0	0	0	0	0	0	0	0	0	0	0.055746	0.037106	0	0	0	0	0	0	0	8.4471e-05	1.61356e-05	0	0	0	0	0	0	0	0.0883764	0.727308	
0.0466412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4471e-05	7.94868e-06	0	0	0	0	0	0	0	0.0466412	0.78406	
0.675037	0	0	0	0	0	0	0	0	0	0	0	0.00328334	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0.0168169	0	0	0	0.675037	0.182119	
0.144448	0.00963375	0	0	0	0	0.00343689	0	0.0423101	0	0.00589884	0	0	0	0	0.00183889	0	0	0.000862367	0	0	0	0	0	0	0	0	0	0	0	0.144448	0.636038	
0.814294	0	0	0	0	0	0.00208232	0.00106642	0	0	0	0	0	0	0	0	0	0	0.00076638	0	0.0273441	0	0.000176366	0	0	0.0103525	0.00356305	0	0	0	0.814294	0.105364	
0.959252	0.000741922	0	0	0	0	0	0.000164125	1.1792e-05	0	0	0	0	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0	0	0.00212541	0	0.959252	0.0211072	
0.934013	0.000491	0	0	0	0	0.000622137	0.00118842	1.1792e-05	0	0	0	5.31719e-05	0	0	0	0	0	0	0	0	0	0.0147074	0	0	0	0.0167346	0	0.000672432	0	0.934013	0.0391003	
0.199611	0	0	0	0	0	0.00447226	0	1.14752e-05	0	0	0	0	0	0.0196397	0.000967512	0	0	0	0	0	0	0	0	0	0.0263015	0	0	0	0	0.199611	0.565622	
0.48829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0792e-05	1.61356e-05	0	0	0	0	0	0	0	0.48829	0.301232	
0.606282	0.000741922	0	0	0	0	0	0	1.1792e-05	0	0	0	0	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0.00334464	0	0.00212541	0	0.606282	0.222586	
0.168008	0	0	0	0	0	0	0.0024185	8.29237e-07	0	0	0	0	0	0	0.00721801	0	0	0	0	1.65723e-05	0	0	0	0	0.00422424	0	0	0	0	0.168008	0.593538	
0.0363894	0.00327139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103217	1.61356e-05	0	0	0.000850236	0	0	0	0	0.0363894	0.810692	
0.286143	0	0	0	0	0	0	0	8.29237e-07	0	0	0	0	0	0	0.00453217	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.286143	0.467155	
0.91024	0.000741922	0	0	0	0	0	0.000164125	1.1792e-05	0	0	0	2.00606e-05	0	0	0.0691117	0	0	0	0	0.000247574	0	0	0	0	0	0	0	0.00212541	0	0.91024	0.0577487	
0.00406957	0.00032315	0	0	0	0	0	0	0.00155247	0	0	0.000256803	0	0	0	0.00140289	0	0	0	0.00281095	0	0	0	0	0	0.0164109	0	0	0	0	0.00406957	0.943045	
0.664962	0	0	0	0	0	0	0	0	0	0	0	0.00335101	0	0	0	0	0	0	0	5.00663e-05	0	0	0	0	0	0	0	0	0	0.664962	0.185173	
0.875695	0.000741922	0	0	0	0	0	0	1.1792e-05	0	0	0	0	0	0	0	0	0	0	0	0.000231636	0	0	0	0	0	0	0	0.00212541	0	0.875695	0.0647279	
0.376884	0	0	0	0	0	0.00208232	0.00106642	0	0	0	0	0	0	0	0	0	0	0.00076638	0	0	0	0.000176366	0	0	0.0289083	0	0	0	0	0.376884	0.393197	
0.606282	0.000741922	0	0	0	0	0	0	1.1792e-05	0	0	0	0	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0.00334464	0	0.00212541	0	0.606282	0.222586	
0.585375	0.00963375	0.000147545	0	0	0	0	0	0.00502512	0	0.00589884	0	0.022034	0	0	0.00183889	0	0	0.000862367	0	0	0	0	0	0	0	0	0	0	0	0.585375	0.243628	
0.317999	0.00032315	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427203	0	0	0	0.000188086	0.00317031	0	0	0	0	0	0	0	0	0	0.317999	0.437002	
0.0106959	0.000741922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234388	0	0	0	0	0	0	0	0	0	0.0106959	0.896866	
0.764238	0	0	0	0	0	0.00412208	0	8.29237e-07	0	0	0	0	0	0	0.00386182	0	0	0	0	0	0	0	0	0	0.00144067	0	0	0.00204921	0	0.764238	0.127799	
0.395678	0	0	0	0	0	0	0	0	0	0	0	0.00279252	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00334464	0	0.00212541	0	0.395678	0.372729	
0.286143	0	0	0	0	0	0	0	8.29237e-07	0	0	0	0	0	0	0.00453217	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.286143	0.467155	
0.764238	0	0	0	0	0	0.00412208	0	8.29237e-07	0	0	0	0	0	0	0.00386182	0	0	0	0	0	0	0	0	0	0.00144067	0	0	0.00204921	0	0.764238	0.127799	
0.00406957	0.00032315	0	0	0	0	0	0	0.00155247	0	0	0.000256803	0	0	0	0.00140289	0	0	0	0.00281095	0	0	0	0	0	0.0164109	0	0	0	0	0.00406957	0.943045	
0.314875	0	0.00425057	0	0	0	0	0	1.1792e-05	0	0	0	0.00279252	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00334464	0	0.00212541	0.0682571	0.314875	0.456942	
0.376884	0	0	0	0	0	0.00208232	0.00106642	0	0	0	0	0	0	0	0	0	0	0.00076638	0	0	0	0.000176366	0	0	0.0289083	0	0	0	0	0.376884	0.393197	
0.664962	0	0	0	0	0	0	0	0	0	0	0	0.00335101	0	0	0	0	0	0	0	5.00663e-05	0	0	0	0	0	0	0	0	0	0.664962	0.185173	
0.128481	0	0	0	0	0	0	0.0024185	8.29237e-07	0	0	0	0	0	0	0.00721801	0	0	0	0	1.65723e-05	0	0	0	0	0.00422424	0	0	0	0	0.128481	0.645093	
0.795768	0	0	0	0	0	0.00208232	0.00106642	0	0	0	0	0	0	0	0	0	0	0.00076638	0	0.0273441	0	0	0	0	0.0223835	0	0	0	0	0.795768	0.117195	
0.0106959	0.000741922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234388	0	0	0	0	0	0	0	0	0	0.0106959	0.896866	
0.585375	0.00963375	0.000147545	0	0	0	0	0	0.00502512	0	0.00589884	0	0.022034	0	0	0.00183889	0	0	0.000862367	0	0	0	0	0	0	0	0	0	0	0	0.585375	0.243628	



#Generation 200 / 500
currentGen	200
evaluateCount	10000
totalTime	16.9487
firstFrontCount	50
frontCount	1
avgEvalTime	6.06516e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61356e-05	0	0	0	0	0	0	0	0	1.00001	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61356e-05	0	0	0	0	0	0	0	0	1.00001	
0.764238	0	0	0	0	0	0.00279632	0	8.29237e-07	0	0	0	0	0	0	0.00386182	0	0	0	0	0	0	0	0	0	0.00144067	0	0	0.00204921	0	0.764238	0.127567	
0.100518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4471e-05	7.94868e-06	0	0	0	0	0	0	0	0.100518	0.682978	
0.314875	0	0.00425057	0	0	0	0	0	1.1792e-05	0	0	0	0.00279252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00212541	0.00115418	0.314875	0.441171	
0.00406957	0.00032315	0	0	0	0	0	0	0.00155247	0	0	4.33086e-05	0	0	0	0.000660713	0	0	0	0.00174163	0	0	0	0	0	0.0143232	0	0	0	0	0.00406957	0.941809	
0.337471	0	0	0	0	0	0.000132968	0	0	0	0	0	0	0	0.000188769	0	0	0	0	0	0	0.00228927	0	0	0	0	0	0	0	0	0.337471	0.419652	
0.658671	0	0	0	0	0	0.000490216	0	0	0	0.0047635	0.00267279	0	0	0	0.0240811	0	0.00303378	0	0	0	0.00532136	0	4.23586e-05	0	0	0.000222801	0.00414904	0	0	0.658671	0.196691	
0.373583	0	0	0	0	0	0	0	0	0	0	0	0.00279252	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00334464	0	0.00212541	0	0.373583	0.390567	
0.979181	0.000445544	0	0	0	0	0.000622137	0.000354058	0	0	0	0	0	0	0	0.000646962	0	0	0	0	0	0	0	0	0	0	0.0167346	0	0.0001902	0	0.979181	0.0134465	
0.934013	0.000445544	0	0	0	0	0.000622137	0.000354058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147074	0	0	0	0.0167346	0	0.0001902	0	0.934013	0.0388703	
0.0284182	0	0	0	0.0158895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4471e-05	7.94868e-06	0	0	0	0	0	0	0	0.0284182	0.835965	
0.585375	0.00963375	0.000137026	0	0	0	0	0	0.00502512	0	0.00589884	0	0.022034	0	0	0.00183889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.585375	0.24346	
0.0106959	0.000741922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234388	0	0	0	0	0	0	0	0	0	0.0106959	0.896866	
0.854312	0	0	0	0	0	1.99237e-05	0	0	0	0.00181806	0.00267279	0	0	0	0	0.0311127	0.00198497	0	0	0	0.00532136	1.58492e-05	4.23586e-05	0	0	0.000658384	0	5.42733e-05	0	0.854312	0.0830257	
0.0677414	0	0	0	0	0	0	0	4.51494e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26423e-05	0	0	0	0	0	0	0	0.0677414	0.739733	
0.54837	0.000409842	0	0	0	0	0.000622137	0.00118842	0	0	0	0.00813631	0	0	0	0	0	0	0	0	0.000112295	0	0	0	0	0	0.0144417	0	0.000255233	0	0.54837	0.264404	
0.814294	0	0	0	0	0	0.00208232	0.00115715	0	0	0	0	0	0	0	0	0	0	0.00076638	0	0.00214674	0	0.000176366	0	0	0.0103525	0.000474391	0	0	0	0.814294	0.100543	
0.144448	0.00963375	0	0	0	0	0.00343689	0	0.0423101	0	0.00589884	0	0	0	0	0.00183889	0	0	0.000782709	0	0	0	0	0	0	0	0	0	0	0	0.144448	0.636018	
0.128481	0	0	0	0	0	0	0.0024185	8.29237e-07	0	0	0	0	0	0	0.00721801	0	0	0	0	6.07711e-06	0	0	0	0	0.00422424	0	0	0	0	0.128481	0.64509	
0.0794487	0	0	0	0	0	0	0	0	0	0	0	0.0123792	0	0	0	0	0	0	0	0	4.02642e-05	7.94868e-06	0	0	0	0	0	0	0	0.0794487	0.721447	
0.212962	0	0	0	0	0	0	0	8.29237e-07	0	0	0	0	0	0	0.00453217	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.212962	0.540703	
0.48829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0616e-06	1.61356e-05	0	0	0	0	0	0	0	0.48829	0.301227	
0.021068	0	0	0	0	0	1.99237e-05	0.000443964	0	0	0.0047635	0.00267279	0	0	0	0	0	0.00303378	0	0	0	0.00532136	0	4.23586e-05	0	0	0.000222801	0.00414904	0	0	0.021068	0.860802	
0.795768	0	0	0	0	0	0.00208232	0.00106642	0	0	0	0	0	0	0	0	0	0	0.000129463	0	0.0273441	0	0	0	0	0.0223835	0	0	0	0	0.795768	0.117085	
0.168008	0	0	0	0	0	0	0.0024185	8.29237e-07	0	0	0	0	0	0	0.00721801	0	0	0	0	1.65723e-05	0	0	0	0	0.00422424	0	0	0	0	0.168008	0.593538	
0.275175	0	0	0	0	0	0	0	8.29237e-07	0	0	0	0	0	0	0.00453217	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.275175	0.477521	
0.606282	0.000464261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0.00334464	0	0.00212541	0	0.606282	0.222531	
0.0466412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4471e-05	7.94868e-06	0	0	0	0	0	0	0	0.0466412	0.78406	
0.275175	0	0	0	0	0	0	0	8.29237e-07	0	0	0	0	0	0	0.00453217	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.275175	0.477521	
0.675037	0	0	0	0	0	0	0	0	0	0	0	0.00328334	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0.0168169	0	0	0	0.675037	0.182119	
0.875695	0.000604356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00212541	0	0.875695	0.064665	
0.421501	0	0	0	0	0	0	0	0	0	0	0	0.00328334	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0	0	0	0	0.421501	0.351509	
0.701024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0	0	0	0	0.701024	0.162773	
0.466984	0	0	0	0	0	0	0.0024185	8.29237e-07	0	0	0	0	0	0	0.00721801	0	0	0	0	1.65723e-05	0	0	0	0	0.00422424	0	0	0	0	0.466984	0.319475	
0.168008	0	0	0	0	0	0	0.0024185	8.29237e-07	0	0	0	0	0	0	0.00721801	0	0	0	0	1.65723e-05	0	0	0	0	0.00422424	0	0	0	0	0.168008	0.593538	
0.241039	0	0	0	0	0	0	0	2.52328e-07	0	0	0	0	0	0	0.00529278	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.241039	0.511361	
0.0466412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4471e-05	7.94868e-06	0	0	0	0	0	0	0	0.0466412	0.78406	
0.241039	0	0	0	0	0	0	0	2.52328e-07	0	0	0	0	0	0	0.00529278	0	0	0	0	0	0	0	0	0	0.00460372	0	0	0	0	0.241039	0.511361	
0.421501	0	0	0	0	0	0	0	0	0	0	0	0.00328334	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0	0	0	0	0.421501	0.351509	
0.909397	0.000604356	0	0	0	0	0	0	0	0	0	0	0	0	0.0125557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909397	0.0485159	
0.531498	0.00963375	0.000137026	0	0	0	0	0	0.00502512	0	0.00589884	0	0.022034	0	0	0.00183889	0	0	0.0229689	0	0	0	0	0	0	0	0	0	0	0	0.531498	0.28432	
0.199611	0	0	0	0	0	0	0	7.52463e-06	0	0	0	0	0	0.000249661	0.000967512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199611	0.553516	
0.466984	0	0	0	0	0	0	0.0024185	8.29237e-07	0	0	0	0	0	0	0.00721801	0	0	0	0	1.65723e-05	0	0	0	0	0.00422424	0	0	0	0	0.466984	0.319475	
0.899073	0	0	0	0	0	0.000196459	0.00115715	0	0	0	0	0	0	0	0	0	0.029615	0.00076638	0	0.000175061	0	0.000176366	0	0	0.0103525	0.000474391	0	0	0	0.899073	0.0588302	
0.606282	0.000464261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247574	0	0	0	0	0	0.00334464	0	0.00212541	0	0.606282	0.222531	
